man_id,man_title,man_field_status_umschrift,man_sig,man_created,man_changed,man_pages,man_chapters,man_website_url_x,work_id,work_title,work_created,work_changed,werk_signatur_id,man_website_url_y,werk_signatur,man_full_sig
a4e86fdf-dbf9-4a79-acb0-ab127b8f1eb1,Eine Schwierigkeit der Psychoanalyse,0,/1917.2,1613421578,1628738121,7,0,https://www.freud-edition.net/werke/eine-schwierigkeit-der-psychoanalyse/druckversion-2,bea108bc-9f48-4881-b0ee-c412c518ca5e,"Freud, Sigmund  (1917-002; 1917a [1916]): Eine Schwierigkeit der Psychoanalyse",1465116589,1638483563,cc06d1fb-4ff9-4a46-b060-f727a4969904,https://www.freud-edition.net/eine-schwierigkeit-psychoanalyse,1917-002,1917-002/1917.2
74708d9d-1290-450f-aa42-d8ef042615e5,A pszichoanalízis egy nehézségéről,0,/1917,1613420971,1628738237,7,0,https://www.freud-edition.net/werke/pszichoanalizis-egy-nehezsegerol/druckversion,bea108bc-9f48-4881-b0ee-c412c518ca5e,"Freud, Sigmund  (1917-002; 1917a [1916]): Eine Schwierigkeit der Psychoanalyse",1465116589,1638483563,cc06d1fb-4ff9-4a46-b060-f727a4969904,https://www.freud-edition.net/eine-schwierigkeit-psychoanalyse,1917-002,1917-002/1917
bfa805ff-4e72-45b0-9aa2-cabca745e5a5,Vorwort zur jiddischen Übersetzung,0,/1936,1629425616,1629493243,1,0,https://www.freud-edition.net/werke/vorwort-zur-jiddischen-ubersetzung/druckversion,7db3d7d8-bff8-4b8e-ac3f-4d06b95f8ebd,"Freud, Sigmund  (1917-001; 1916-17a [1915-17]): Vorlesungen zur Einführung in die Psychoanalyse",1465116236,1638483602,62b2f699-3b4a-474d-9a3a-4cadf6e93486,https://www.freud-edition.net/vorlesungen-zur-einfuehrung-psychoanalyse,1917-001,1917-001/1936
8d881ae4-6479-4207-b2d2-c929ad8b709f,Vorlesungen zur Einführung in die Psychoanalyse,0,/1918,1630396868,1630403092,0,12,https://www.freud-edition.net/werke/vorlesungen-zur-einfuhrung-die-psychoanalyse/druckversion-0,7db3d7d8-bff8-4b8e-ac3f-4d06b95f8ebd,"Freud, Sigmund  (1917-001; 1916-17a [1915-17]): Vorlesungen zur Einführung in die Psychoanalyse",1465116236,1638483602,62b2f699-3b4a-474d-9a3a-4cadf6e93486,https://www.freud-edition.net/vorlesungen-zur-einfuehrung-psychoanalyse,1917-001,1917-001/1918
1c278b11-af42-45c4-9749-8a0e97500f5b,Vorlesungen zur Einführung in die Psychoanalyse. Erster Teil,0,/1916,1637658650,1637678321,0,7,https://www.freud-edition.net/werke/vorlesungen-zur-einfuhrung-die-psychoanalyse-erster-teil/druckversion,7db3d7d8-bff8-4b8e-ac3f-4d06b95f8ebd,"Freud, Sigmund  (1917-001; 1916-17a [1915-17]): Vorlesungen zur Einführung in die Psychoanalyse",1465116236,1638483602,62b2f699-3b4a-474d-9a3a-4cadf6e93486,https://www.freud-edition.net/vorlesungen-zur-einfuehrung-psychoanalyse,1917-001,1917-001/1916
6a94640f-8929-4b46-8978-ac794f9b9787,Vorlesungen zur Einführung in die Psychoanalyse. Zweiter Teil,0,/1916.2,1637662612,1637678359,0,14,https://www.freud-edition.net/werke/vorlesungen-zur-einfuhrung-die-psychoanalyse-zweiter-teil/druckversion,7db3d7d8-bff8-4b8e-ac3f-4d06b95f8ebd,"Freud, Sigmund  (1917-001; 1916-17a [1915-17]): Vorlesungen zur Einführung in die Psychoanalyse",1465116236,1638483602,62b2f699-3b4a-474d-9a3a-4cadf6e93486,https://www.freud-edition.net/vorlesungen-zur-einfuehrung-psychoanalyse,1917-001,1917-001/1916.2
f351ad6a-2efc-4b77-bea4-c7b7b80f9492,Vorlesungen zur Einführung in die Psychoanalyse,0,/1920,1637679091,1637687980,0,39,https://www.freud-edition.net/werke/vorlesungen-zur-einfuhrung-die-psychoanalyse/druckversion-1,7db3d7d8-bff8-4b8e-ac3f-4d06b95f8ebd,"Freud, Sigmund  (1917-001; 1916-17a [1915-17]): Vorlesungen zur Einführung in die Psychoanalyse",1465116236,1638483602,62b2f699-3b4a-474d-9a3a-4cadf6e93486,https://www.freud-edition.net/vorlesungen-zur-einfuehrung-psychoanalyse,1917-001,1917-001/1920
d54db73a-0819-4eb6-8a50-62f9843c32cf,Vorlesungen zur Einführung in die Psychoanalyse,0,/1922.2,1637693773,1637965882,0,9,https://www.freud-edition.net/werke/vorlesungen-zur-einfuhrung-die-psychoanalyse/druckversion-2,7db3d7d8-bff8-4b8e-ac3f-4d06b95f8ebd,"Freud, Sigmund  (1917-001; 1916-17a [1915-17]): Vorlesungen zur Einführung in die Psychoanalyse",1465116236,1638483602,62b2f699-3b4a-474d-9a3a-4cadf6e93486,https://www.freud-edition.net/vorlesungen-zur-einfuehrung-psychoanalyse,1917-001,1917-001/1922.2
22782b6d-c428-4144-a8d1-0eb704297b41,Vorrede [in hebräischer Übersetzung] zu: Vorlesungen zur Einführung in die Psychoanalyse (1916-1917a),0,/1934,1558610507,1637966020,2,0,https://www.freud-edition.net/werke/vorrede-hebraischer-ubersetzung-zu-vorlesungen-zur-einfuhrung-die-psychoanalyse-1916-1917a,7db3d7d8-bff8-4b8e-ac3f-4d06b95f8ebd,"Freud, Sigmund  (1917-001; 1916-17a [1915-17]): Vorlesungen zur Einführung in die Psychoanalyse",1465116236,1638483602,62b2f699-3b4a-474d-9a3a-4cadf6e93486,https://www.freud-edition.net/vorlesungen-zur-einfuehrung-psychoanalyse,1917-001,1917-001/1934
5e920e9e-a25c-4df1-804f-a92da972207d,Vorlesungen zur Einführung in die Psychoanalyse,0,/1922.3,1637968063,1637972466,0,9,https://www.freud-edition.net/werke/vorlesungen-zur-einfuhrung-die-psychoanalyse/druckversion-4,7db3d7d8-bff8-4b8e-ac3f-4d06b95f8ebd,"Freud, Sigmund  (1917-001; 1916-17a [1915-17]): Vorlesungen zur Einführung in die Psychoanalyse",1465116236,1638483602,62b2f699-3b4a-474d-9a3a-4cadf6e93486,https://www.freud-edition.net/vorlesungen-zur-einfuehrung-psychoanalyse,1917-001,1917-001/1922.3
108b4ad7-3c0f-4889-81a0-71826ce8a4c0,Vorlesungen zur Einführung in die Psychoanalyse,0,/1933,1638048023,1638457931,0,10,https://www.freud-edition.net/werke/vorlesungen-zur-einfuhrung-die-psychoanalyse/druckversion-5,7db3d7d8-bff8-4b8e-ac3f-4d06b95f8ebd,"Freud, Sigmund  (1917-001; 1916-17a [1915-17]): Vorlesungen zur Einführung in die Psychoanalyse",1465116236,1638483602,62b2f699-3b4a-474d-9a3a-4cadf6e93486,https://www.freud-edition.net/vorlesungen-zur-einfuehrung-psychoanalyse,1917-001,1917-001/1933
471aa622-2d2f-4452-b66b-81319deddd5a,Vorlesungen zur Einführung in die Psychoanalyse,0,/1926,1638472385,1638482732,0,10,https://www.freud-edition.net/werke/vorlesungen-zur-einfuhrung-die-psychoanalyse/druckversion-7,7db3d7d8-bff8-4b8e-ac3f-4d06b95f8ebd,"Freud, Sigmund  (1917-001; 1916-17a [1915-17]): Vorlesungen zur Einführung in die Psychoanalyse",1465116236,1638483602,62b2f699-3b4a-474d-9a3a-4cadf6e93486,https://www.freud-edition.net/vorlesungen-zur-einfuehrung-psychoanalyse,1917-001,1917-001/1926
053c9814-0285-465a-b4f3-abe19ea5e8f7,Vorlesungen zur Einführung in die Psychoanalyse,0,/1930,1643727978,1643732681,0,10,https://www.freud-edition.net/werke/vorlesungen-zur-einfuhrung-die-psychoanalyse/druckversion-8,7db3d7d8-bff8-4b8e-ac3f-4d06b95f8ebd,"Freud, Sigmund  (1917-001; 1916-17a [1915-17]): Vorlesungen zur Einführung in die Psychoanalyse",1465116236,1638483602,62b2f699-3b4a-474d-9a3a-4cadf6e93486,https://www.freud-edition.net/vorlesungen-zur-einfuehrung-psychoanalyse,1917-001,1917-001/1930
bba0bceb-6ee7-4a7a-9c68-258c859f6a3f,Vorlesungen zur Einführung in die Psychoanalyse,0,/1924,1581448339,1643805400,0,6,https://www.freud-edition.net/werke/vorlesungen-zur-einfuhrung-die-psychoanalyse/druckversion,7db3d7d8-bff8-4b8e-ac3f-4d06b95f8ebd,"Freud, Sigmund  (1917-001; 1916-17a [1915-17]): Vorlesungen zur Einführung in die Psychoanalyse",1465116236,1638483602,62b2f699-3b4a-474d-9a3a-4cadf6e93486,https://www.freud-edition.net/vorlesungen-zur-einfuehrung-psychoanalyse,1917-001,1917-001/1924
02d492f9-1ed2-4481-b4d0-7bead0f9d75a,Vorlesungen zur Einführung in die Psychoanalyse,0,/1926,1638472013,1643897502,0,10,https://www.freud-edition.net/werke/vorlesungen-zur-einfuhrung-die-psychoanalyse/druckversion-6,7db3d7d8-bff8-4b8e-ac3f-4d06b95f8ebd,"Freud, Sigmund  (1917-001; 1916-17a [1915-17]): Vorlesungen zur Einführung in die Psychoanalyse",1465116236,1638483602,62b2f699-3b4a-474d-9a3a-4cadf6e93486,https://www.freud-edition.net/vorlesungen-zur-einfuehrung-psychoanalyse,1917-001,1917-001/1926
f4fa1590-dca5-4ef6-9f08-c427832b4cd3,Psychische Behandlung (Seelenbehandlung),0,/1918,1600598448,1641305777,21,0,https://www.freud-edition.net/werke/psychische-behandlung-seelenbehandlung/druckversion-2,38bda5e0-b14a-4250-9379-eef0a9bae370,"Freud, Sigmund  (1905-002; 1890a): Psychische Behandlung (Seelenbehandlung)",1464549262,1641765471,59811db2-ca1f-4f8b-848c-df72677ccc52,https://www.freud-edition.net/psychische-behandlung-seelenbehandlung-0,1905-002,1905-002/1918
95413731-594c-4f3f-8935-9237d9b04c85,Psychische Behandlung (Seelenbehandlung) ,0,/1905.2,1602166755,1641305855,18,0,https://www.freud-edition.net/werke/psychische-behandlung-seelenbehandlung/druckversion,38bda5e0-b14a-4250-9379-eef0a9bae370,"Freud, Sigmund  (1905-002; 1890a): Psychische Behandlung (Seelenbehandlung)",1464549262,1641765471,59811db2-ca1f-4f8b-848c-df72677ccc52,https://www.freud-edition.net/psychische-behandlung-seelenbehandlung-0,1905-002,1905-002/1905.2
37bd5e7f-5f49-4df4-8356-4c026c0e0ef5,Psychische Behandlung (Seelenbehandlung) ,0,/1937,1602155158,1641765366,17,0,https://www.freud-edition.net/werke/psychische-behandlung-seelenbehandlung/druckversion-0,38bda5e0-b14a-4250-9379-eef0a9bae370,"Freud, Sigmund  (1905-002; 1890a): Psychische Behandlung (Seelenbehandlung)",1464549262,1641765471,59811db2-ca1f-4f8b-848c-df72677ccc52,https://www.freud-edition.net/psychische-behandlung-seelenbehandlung-0,1905-002,1905-002/1937
ef3c9447-4f68-406a-a916-afcbb7576665,Psychische Behandlung (Seelenbehandlung) ,0,/1905,1597877212,1641765405,18,0,https://www.freud-edition.net/werke/psychische-behandlung-seelenbehandlung/druckversion-1,38bda5e0-b14a-4250-9379-eef0a9bae370,"Freud, Sigmund  (1905-002; 1890a): Psychische Behandlung (Seelenbehandlung)",1464549262,1641765471,59811db2-ca1f-4f8b-848c-df72677ccc52,https://www.freud-edition.net/psychische-behandlung-seelenbehandlung-0,1905-002,1905-002/1905
ffbe0d9d-6b80-4193-834e-57bed60989f6,Sigmund Freud an die Redaktion der Neuen Freien Presse: Brief vom August 1925,0,/1925,1602439333,1641313361,2,0,https://www.freud-edition.net/werke/sigmund-freud-die-redaktion-der-neuen-freien-presse-brief-vom-august-1925/druckversion,d6e1cc13-c717-493d-9187-98b0dfe1235b,"Freud, Sigmund  (1925-011; 1925m): Sigmund Freud an die Redaktion der Neuen Freien Presse: Brief vom  August 1925",1465128498,1627798849,2658a25e-7c09-4741-8074-b17981f22857,https://www.freud-edition.net/werke/freud-sigmund/sigmund-freud-die-redaktion-der-neuen-freien-presse-brief-vom-august-1925,1925-011,1925-011/1925
e3c8d932-0006-411b-b4d5-f89d380dce8e,Wie sie Mussolini sehen,0,/1925,1602860854,1641313580,2,0,https://www.freud-edition.net/werke/wie-sie-mussolini-sehen/druckversion,9cc0a293-04f7-471c-b81c-711bebe42b43,"Freud, Sigmund  (1925-012; 1925n): Sigmund Freud an das Prager Tagblatt: Brief vom Dezember 1925 [›Wie sie Mussolini sehen‹]",1465128557,1627799533,6bbfd426-9bab-41f1-9d99-feed3368a00e,https://www.freud-edition.net/werke/freud-sigmund/sigmund-freud-das-prager-tagblatt-brief-vom-dezember-1925-wie-sie-mussolini,1925-012,1925-012/1925
b2f3be8b-f0e0-43ff-a2d2-240991615a07,Formulierungen über die zwei Prinzipien des psychischen Geschehens,0,/1911,1580764694,1641317697,8,0,https://www.freud-edition.net/werke/formulierungen-uber-die-zwei-prinzipien-des-psychischen-geschehens/druckversion-0,168a8e25-c73a-497e-b699-961af066350a,"Freud, Sigmund  (1911-002; 1911b): Formulierungen über die zwei Prinzipien des psychischen Geschehens",1464560249,1628105342,b4fab2e0-bb40-47bf-8c35-d079d544932d,https://www.freud-edition.net/werke/freud-sigmund/formulierungen-uber-die-zwei-prinzipien-des-psychischen-geschehens,1911-002,1911-002/1911
c65255ce-7c79-4612-b6c7-4e7090d221d3,Formulierungen über die zwei Prinzipien des psychischen Geschehens,0,/1931,1603230578,1641914538,10,0,https://www.freud-edition.net/werke/formulierungen-uber-die-zwei-prinzipien-des-psychischen-geschehens/druckversion-1,168a8e25-c73a-497e-b699-961af066350a,"Freud, Sigmund  (1911-002; 1911b): Formulierungen über die zwei Prinzipien des psychischen Geschehens",1464560249,1628105342,b4fab2e0-bb40-47bf-8c35-d079d544932d,https://www.freud-edition.net/werke/freud-sigmund/formulierungen-uber-die-zwei-prinzipien-des-psychischen-geschehens,1911-002,1911-002/1931
368c7316-25a4-4822-b428-ba467688badd,Formulierungen über die zwei Prinzipien des psychischen Geschehens,0,/1924,1512058841,1641914565,9,0,https://www.freud-edition.net/werke/formulierungen-uber-die-zwei-prinzipien-des-psychischen-geschehens/druckversion-3,168a8e25-c73a-497e-b699-961af066350a,"Freud, Sigmund  (1911-002; 1911b): Formulierungen über die zwei Prinzipien des psychischen Geschehens",1464560249,1628105342,b4fab2e0-bb40-47bf-8c35-d079d544932d,https://www.freud-edition.net/werke/freud-sigmund/formulierungen-uber-die-zwei-prinzipien-des-psychischen-geschehens,1911-002,1911-002/1924
a6870380-a867-4fdd-9405-611f493a2236,Formulierungen über zwei Prinzipien des psychischen Geschehens,0,/1921,1568735463,1641914590,9,0,https://www.freud-edition.net/werke/formulierungen-uber-zwei-prinzipien-des-psychischen-geschehens/druckversion-0,168a8e25-c73a-497e-b699-961af066350a,"Freud, Sigmund  (1911-002; 1911b): Formulierungen über die zwei Prinzipien des psychischen Geschehens",1464560249,1628105342,b4fab2e0-bb40-47bf-8c35-d079d544932d,https://www.freud-edition.net/werke/freud-sigmund/formulierungen-uber-die-zwei-prinzipien-des-psychischen-geschehens,1911-002,1911-002/1921
be63727c-2055-4706-8d20-4832e7efb33a,Formulierungen über zwei Prinzipien des psychischen Geschehens,0,/1913,1568734078,1641914619,9,0,https://www.freud-edition.net/werke/formulierungen-uber-zwei-prinzipien-des-psychischen-geschehens/druckversion,168a8e25-c73a-497e-b699-961af066350a,"Freud, Sigmund  (1911-002; 1911b): Formulierungen über die zwei Prinzipien des psychischen Geschehens",1464560249,1628105342,b4fab2e0-bb40-47bf-8c35-d079d544932d,https://www.freud-edition.net/werke/freud-sigmund/formulierungen-uber-die-zwei-prinzipien-des-psychischen-geschehens,1911-002,1911-002/1913
edefcb11-ca8a-4f24-a037-558b0bac3a2d,Formulierungen über die zwei Prinzipien des psychischen Geschehens,0,/1911.2,1614797467,1641914639,8,0,https://www.freud-edition.net/werke/formulierungen-uber-die-zwei-prinzipien-des-psychischen-geschehens/druckversion-2,168a8e25-c73a-497e-b699-961af066350a,"Freud, Sigmund  (1911-002; 1911b): Formulierungen über die zwei Prinzipien des psychischen Geschehens",1464560249,1628105342,b4fab2e0-bb40-47bf-8c35-d079d544932d,https://www.freud-edition.net/werke/freud-sigmund/formulierungen-uber-die-zwei-prinzipien-des-psychischen-geschehens,1911-002,1911-002/1911.2
35e89284-f0ab-4beb-9d24-e7c0fa9f1289,Psychoanalytische Bemerkungen über einen autobiographisch beschriebenen Fall von Paranoia (Dementia paranoides),0,/1911,1580765094,1641317738,60,0,https://www.freud-edition.net/werke/psychoanalytische-bemerkungen-uber-einen-autobiographisch-beschriebenen-fall-von-paranoia-0,430c73de-e198-4a06-9475-be4249c5af67,"Freud, Sigmund  (1911-003; 1911c [1910]): Psychoanalytische Bemerkungen über einen autobiographisch beschriebenen Fall von Paranoia (Dementia paranoides)",1464560296,1628739225,0cc18cd9-b2aa-4e06-ad74-1a21bce69aba,https://www.freud-edition.net/werke/freud-sigmund/psychoanalytische-bemerkungen-uber-einen-autobiographisch-beschriebenen-fall,1911-003,1911-003/1911
8a2b0fce-2915-45d0-bfb4-3f139559d0d2,Psychoanalytische Bemerkungen über einen autobiographisch beschrieben Fall von Paranoia (Dementia paranoides),0,/1932,1603459866,1641914801,87,0,https://www.freud-edition.net/werke/psychoanalytische-bemerkungen-uber-einen-autobiographisch-beschrieben-fall-von-paranoia,430c73de-e198-4a06-9475-be4249c5af67,"Freud, Sigmund  (1911-003; 1911c [1910]): Psychoanalytische Bemerkungen über einen autobiographisch beschriebenen Fall von Paranoia (Dementia paranoides)",1464560296,1628739225,0cc18cd9-b2aa-4e06-ad74-1a21bce69aba,https://www.freud-edition.net/werke/freud-sigmund/psychoanalytische-bemerkungen-uber-einen-autobiographisch-beschriebenen-fall,1911-003,1911-003/1932
d0fd3876-f27d-4353-bc50-04a13af2776f,Psychoanalytische Bemerkungen über einen autobiographisch beschriebenen Fall von Paranoia (Dementia Parnoides),0,/1924,1581449383,1641914836,0,6,https://www.freud-edition.net/werke/psychoanalytische-bemerkungen-uber-einen-autobiographisch-beschriebenen-fall-von-paranoia-5,430c73de-e198-4a06-9475-be4249c5af67,"Freud, Sigmund  (1911-003; 1911c [1910]): Psychoanalytische Bemerkungen über einen autobiographisch beschriebenen Fall von Paranoia (Dementia paranoides)",1464560296,1628739225,0cc18cd9-b2aa-4e06-ad74-1a21bce69aba,https://www.freud-edition.net/werke/freud-sigmund/psychoanalytische-bemerkungen-uber-einen-autobiographisch-beschriebenen-fall,1911-003,1911-003/1924
a6a10dbd-3959-474c-a330-15b0f2188758,Nachtrag zu dem autobiographisch beschriebenen Fall von Paranoia (Dementia paranoides) ,0,/1921.2,1568735425,1641914966,4,0,https://www.freud-edition.net/werke/nachtrag-zu-dem-autobiographisch-beschriebenen-fall-von-paranoia-dementia-paranoides-0,430c73de-e198-4a06-9475-be4249c5af67,"Freud, Sigmund  (1911-003; 1911c [1910]): Psychoanalytische Bemerkungen über einen autobiographisch beschriebenen Fall von Paranoia (Dementia paranoides)",1464560296,1628739225,0cc18cd9-b2aa-4e06-ad74-1a21bce69aba,https://www.freud-edition.net/werke/freud-sigmund/psychoanalytische-bemerkungen-uber-einen-autobiographisch-beschriebenen-fall,1911-003,1911-003/1921.2
2a679316-5116-48f6-b05c-076a4d939e68,Psychoanalytische Bemerkungen über einen autobiographisch beschriebenen Fall von Paranoia (Dementia paranoides),0,/1921,1568735384,1641914996,69,0,https://www.freud-edition.net/werke/psychoanalytische-bemerkungen-uber-einen-autobiographisch-beschriebenen-fall-von-paranoia-1,430c73de-e198-4a06-9475-be4249c5af67,"Freud, Sigmund  (1911-003; 1911c [1910]): Psychoanalytische Bemerkungen über einen autobiographisch beschriebenen Fall von Paranoia (Dementia paranoides)",1464560296,1628739225,0cc18cd9-b2aa-4e06-ad74-1a21bce69aba,https://www.freud-edition.net/werke/freud-sigmund/psychoanalytische-bemerkungen-uber-einen-autobiographisch-beschriebenen-fall,1911-003,1911-003/1921
e3a5e9a7-9aab-4dad-abf7-12da0cd464e9,Nachtrag zu dem autobiographisch beschriebenen Fall von Paranoia (Dementia paranoides) ,0,/1913.2,1568734045,1641915025,4,0,https://www.freud-edition.net/werke/nachtrag-zu-dem-autobiographisch-beschriebenen-fall-von-paranoia-dementia-paranoides,430c73de-e198-4a06-9475-be4249c5af67,"Freud, Sigmund  (1911-003; 1911c [1910]): Psychoanalytische Bemerkungen über einen autobiographisch beschriebenen Fall von Paranoia (Dementia paranoides)",1464560296,1628739225,0cc18cd9-b2aa-4e06-ad74-1a21bce69aba,https://www.freud-edition.net/werke/freud-sigmund/psychoanalytische-bemerkungen-uber-einen-autobiographisch-beschriebenen-fall,1911-003,1911-003/1913.2
97d3c66e-439b-4869-b019-9d78799a5cdb,Psychoanalytische Bemerkungen über einen autobiographisch beschriebenen Fall von Paranoia (Dementia paranoides),0,/1913,1568734019,1641915056,69,0,https://www.freud-edition.net/werke/psychoanalytische-bemerkungen-uber-einen-autobiographisch-beschriebenen-fall-von-paranoia-2,430c73de-e198-4a06-9475-be4249c5af67,"Freud, Sigmund  (1911-003; 1911c [1910]): Psychoanalytische Bemerkungen über einen autobiographisch beschriebenen Fall von Paranoia (Dementia paranoides)",1464560296,1628739225,0cc18cd9-b2aa-4e06-ad74-1a21bce69aba,https://www.freud-edition.net/werke/freud-sigmund/psychoanalytische-bemerkungen-uber-einen-autobiographisch-beschriebenen-fall,1911-003,1911-003/1913
